,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8681,U001,200780383,MEIJ in,2020-04-30 23:43:13.875000000,2020,1930751270,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,120408.75,0-15
8682,U001,200769623,WAL-MAR systems,2020-04-25 10:00:30.625000000,2020,1930684956,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,58935.57,16-30
8683,U001,200230690,DECA foundation,2020-04-04 03:34:11.750000000,2020,1930745785,2020-04-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,245.52,
8684,U001,200759878,SA us,2020-05-31 15:24:19.062500000,2020,1930856899,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,27806.45,0-15
8685,CA02,140104409,LOB us,2020-04-24 05:14:39.625000000,2020,2960631460,2020-01-05 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-06 00:00:00.000000000,CA10,2745.288,
8686,U001,200769623,WAL-MAR foundation,2020-05-01 03:14:53.250000000,2020,1930714441,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,17245.18,16-30
8687,U001,200769623,WAL-MAR systems,2020-03-30 15:25:30.687500000,2020,1930606604,2020-08-03 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,14384.89,0-15
8688,U001,200416837,DEC co,2020-03-30 16:57:22.500000000,2020,1930826232,2020-04-25 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,15765.21,
8689,U001,200793568,SUPE co,2020-04-13 06:13:23.437500000,2020,1930677044,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,201.97,0-15
8690,U001,200794332,COST foundation,2020-03-22 02:00:29.937500000,2020,1930571966,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAAX,9799.28,0-15
8691,CA02,140104409,LOB trust,2020-04-07 06:56:16.250000000,2020,2960629722,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-23 00:00:00.000000000,CA10,22218.489999999998,
8692,U001,200772670,ASSOCIAT associates,2020-03-23 10:46:09.250000000,2020,1930755181,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAU5,173.67,
8693,U001,200744019,TARG us,2020-05-06 07:13:02.125000000,2020,1930738921,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,4517.35,16-30
8694,U001,CCU013,KRAFT F corporation,2020-04-04 20:44:51.375000000,2020,1930703291,2020-03-27 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAX2,14068.48,0-15
8695,U001,200786288,FAMILY in,2020-06-21 03:02:41.000000000,2020,1930829268,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAC6,73044.49,31-45
8696,U001,200955827,KE llc,2020-04-12 09:13:16.000000000,2020,1930689335,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,25650.0,16-30
8697,U001,200781803,JRD ,2020-03-28 04:06:37.500000000,2020,1930587091,2020-02-03 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAD1,446.64,0-15
8698,U001,200772670,ASSOCIAT in,2020-03-08 09:41:22.125000000,2020,1930645509,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAU5,73481.25,
8699,U001,200148860,DOLLA associates,2020-04-29 18:24:25.500000000,2020,1930720537,2020-01-04 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,11881.86,0-15
8700,U001,200769623,WAL-MAR systems,2020-03-31 10:41:14.875000000,2020,1930598553,2020-05-03 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,12498.51,0-15
8701,U001,200772595,SAFEW systems,2020-04-28 23:29:45.007812500,2020,1930793963,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,6084.49,
8702,U001,200769623,WAL-MAR corporation,2020-05-27 04:52:33.000000000,2020,1930855967,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,7940.07,0-15
8703,U001,200769623,WAL-MAR in,2020-04-04 22:42:14.750000000,2020,1930586304,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,34638.51,16-30
8704,U001,200700919,US  trust,2020-05-20 13:23:40.750000000,2020,1930820002,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,25269.92,0-15
8705,U001,200936373,SUPE co,2020-04-30 02:51:52.375000000,2020,1930704608,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,105871.92,16-30
8706,U001,200793830,M llc,2020-04-19 11:48:09.625000000,2020,1930801037,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,10734.8,
8707,U001,200769623,WAL-MAR ,2020-05-28 07:39:49.500000000,2020,1930819777,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,22734.98,16-30
8708,U001,200772670,ASSOCIAT trust,2020-04-12 05:24:54.281250000,2020,1930745007,2020-03-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAU5,27232.49,
8709,U001,200780383,MEIJ associates,2020-05-10 09:58:28.250000000,2020,1930774888,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,20017.44,16-30
8710,U001,200936373,SUPE ,2020-04-22 03:01:58.625000000,2020,1930688690,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,18275.28,16-30
8711,U001,200780383,MEIJ associates,2020-04-03 15:45:47.000000000,2020,1930623075,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,5979.92,0-15
8712,U001,200418007,AM co,2020-02-12 06:17:22.500000000,2020,1930673452,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,89786.64,
8713,U001,200769623,WAL-MAR corporation,2020-04-20 14:34:04.406250000,2020,1930777142,2020-11-04 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,9810.11,
8714,U001,200769623,WAL-MAR co,2020-04-15 10:09:57.281250000,2020,1930745530,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1303.63,
8715,U001,200769623,WAL-MAR us,2020-03-22 20:18:01.656250000,2020,1930586718,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,3797.1,0-15
8716,U001,200706844,WINC llc,2020-04-16 17:22:48.531250000,2020,1930705951,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,7595.08,0-15
8717,U001,200762301,C&S WH us,2020-02-22 11:59:06.000000000,2020,1930682662,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,281.5,
8718,U001,CCU013,KRAFT F trust,2020-03-04 17:34:58.562500000,2020,1930559781,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,5243.13,0-15
8719,CA02,140104409,LOB corporation,2020-04-12 19:42:55.250000000,2020,2960632277,2020-03-05 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-05-04 00:00:00.000000000,CA10,97665.96699999999,
8720,U001,200769623,WAL-MAR ,2020-05-26 01:47:07.250000000,2020,1930822370,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAH4,46663.44,16-30
8721,U001,200712105,WALG systems,2020-06-07 19:21:36.000000000,2020,1930814943,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,75061.22,31-45
8722,U001,200769623,WAL-MAR associates,2020-05-26 23:21:50.625000000,2020,1930854056,2020-04-05 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,8949.7,0-15
8723,U001,200769623,WAL-MAR corp,2020-03-19 20:14:09.578125000,2020,1930613950,2020-07-03 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,1350.1,
8724,U001,200571849,US  corp,2020-04-07 06:10:59.875000000,2020,1930593816,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,52405.99,16-30
8725,U001,200769623,WAL-MAR associates,2020-04-17 16:56:25.781250000,2020,1930717351,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,6640.59,0-15
8726,U001,200561861,CO in,2020-04-20 02:01:20.312500000,2020,1930784867,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,33001.81,
8727,U001,200230690,DECA systems,2020-03-02 11:27:49.750000000,2020,1930586065,2020-02-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,606.16,
8728,U002,200978592,PLAZA associates,2020-04-27 12:46:10.750000000,2020,1990572727,2020-01-05 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAG2,35.05,
8729,U001,200706844,WINC corp,2020-05-18 09:09:24.121093750,2020,1930857040,2020-04-05 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,13450.07,
8730,U001,200769369,DI in,2020-04-17 05:03:16.375000000,2020,1930797508,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,80259.18,
8731,U001,200772670,ASSOCIAT foundation,2020-03-30 03:25:42.500000000,2020,1930801671,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAU5,74243.1,
8732,U001,200797452,US  co,2020-05-20 23:51:12.125000000,2020,1930768500,2020-09-04 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAD1,19944.86,16-30
8733,U001,200772670,ASSOCIAT llc,2020-03-30 08:10:03.500000000,2020,1930736157,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAU5,6318.9,
8734,U001,100031704,DELHAIZE foundation,2020-04-23 12:35:35.125000000,2020,1930703348,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,89484.55,0-15
8735,U013,100024102,FELI ,2020-05-03 21:41:46.875000000,2020,1991841216,2020-03-16 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAVE,35359.19,16-30
8736,U001,200704045,RA co,2020-04-10 01:26:48.375000000,2020,1930682079,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,19436.31,0-15
8737,U001,200706844,WINC corporation,2020-03-27 20:06:22.750000000,2020,1930581615,2020-05-03 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,16161.94,0-15
8738,U001,200769623,WAL-MAR corporation,2020-04-01 01:19:40.750000000,2020,1930610335,2020-07-03 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,12157.34,0-15
8739,U001,200769623,WAL-MAR ,2020-04-16 22:12:15.156250000,2020,1930713853,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,12754.3,0-15
8740,U001,200769623,WAL-MAR corporation,2020-03-01 06:39:09.750000000,2020,1930660197,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,4088.45,
8741,U001,200769623,WAL-MAR systems,2020-04-22 21:37:50.125000000,2020,1930779403,2020-12-04 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,8712.59,
8742,U001,200792734,MDV/ associates,2020-04-24 13:07:24.812500000,2020,1930803585,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,71110.36,
8743,U001,200769623,WAL-MAR corp,2020-05-03 14:21:06.250000000,2020,1930759699,2020-09-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,4088.45,0-15
8744,U001,200290370,BARGAIN  foundation,2020-04-27 18:33:39.093750000,2020,1930747508,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,19339.71,0-15
8745,U001,200701314,MBM  llc,2020-06-08 06:08:27.000000000,2020,1930873905,2020-08-05 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,18975.58,16-30
8746,U001,200592182,DECA us,2020-04-12 09:05:54.312500000,2020,1930789481,2020-04-16 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,4769.31,
8747,CA02,140105847,GORDON F foundation,2020-04-18 08:35:09.375000000,2020,2960625114,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,CA10,833.189,0-15
8748,U001,200769623,WAL-MAR corp,2020-05-03 11:33:04.203125000,2020,1930788178,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,28735.61,0-15
8749,U001,200744019,TARG co,2020-04-06 21:32:11.703125000,2020,1930687092,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,14195.5,
8750,U001,200769623,WAL-MAR in,2020-04-13 15:47:34.500000000,2020,1930618907,2020-08-03 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,44974.83,16-30
8751,U001,200555117,BURR corporation,2020-05-04 01:06:39.000000000,2020,1930747074,2020-08-04 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,55179.67,0-15
8752,U001,200704045,RA us,2020-05-21 14:37:43.937500000,2020,1930852131,2020-02-05 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,47186.39,0-15
8753,U001,200769623,WAL-MAR us,2020-06-10 01:23:16.625000000,2020,1930846725,2020-02-05 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,36181.74,16-30
8754,U001,200416837,DEC co,2020-04-30 05:32:52.875000000,2020,1930858921,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,4643.08,
8755,U001,200519201,KROGE systems,2020-04-19 11:35:42.875000000,2020,1930652580,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,108168.7,16-30
8756,U001,200769623,WAL-MAR corp,2020-05-05 09:19:32.875000000,2020,1930713278,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,3683.53,16-30
8757,U001,200720238,WOODM foundation,2020-04-29 20:26:11.250000000,2020,1930630126,2020-11-03 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,25231.77,31-45
8758,U001,200769623,WAL-MAR us,2020-05-13 11:50:51.437500000,2020,1930798907,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,12039.9,0-15
8759,U001,200769623,WAL-MAR in,2020-05-29 11:16:38.000000000,2020,1930872462,2020-07-05 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,5514.9,0-15
8760,U001,200769623,WAL-MAR co,2020-05-04 12:34:41.125000000,2020,1930746768,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,29646.46,0-15
8761,U001,200704858,WAKE foundation,2020-05-02 08:24:33.500000000,2020,1930665081,2020-03-20 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAGD,7214.59,
8762,U001,200769623,WAL-MAR us,2020-04-21 02:23:24.937500000,2020,1930716092,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,15333.42,0-15
8763,U001,200729942,SA corporation,2020-03-30 17:11:09.750000000,2020,1930593681,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,30376.93,0-15
8764,U001,200799367,MCL ,2020-03-27 05:51:30.000000000,2020,1930660586,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,79953.96,
8765,U001,200769623,WAL-MAR corp,2020-04-16 03:23:34.562500000,2020,1930749431,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,498.03,
8766,U001,200704858,WAKE foundation,2020-04-30 08:20:26.335937500,2020,1930786380,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,40784.11,0-15
8767,U001,200769623,WAL-MAR trust,2020-05-12 19:57:30.500000000,2020,1930709477,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,44443.16,31-45
8768,U001,200726979,BJ'S  us,2020-03-27 01:10:04.750000000,2020,1930724222,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,198.05,
8769,U001,200790107,ROU corp,2020-05-01 00:08:46.531250000,2020,1930778854,2020-11-04 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAC6,97624.12,0-15
8770,U001,200769623,WAL-MAR us,2020-04-17 13:58:49.875000000,2020,1930758967,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,323.07,
8771,U001,200762301,C&S WH llc,2020-03-15 05:45:15.625000000,2020,1930660967,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAC6,57232.03,
8772,U001,200230690,DECA in,2020-04-07 17:40:38.875000000,2020,1930808108,2020-04-21 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM1,6470.62,
8773,U001,200726979,BJ'S  corp,2020-04-06 00:18:28.500000000,2020,1930752827,2020-03-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,511.91,
8774,U001,200744019,TARG in,2020-05-12 17:02:14.234375000,2020,1930822806,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,14623.38,0-15
8775,U001,200762301,C&S WH foundation,2020-05-11 17:40:06.250000000,2020,1930758673,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAC6,24357.58,16-30
8776,U001,200769623,WAL-MAR llc,2020-04-13 10:27:05.750000000,2020,1930774591,2020-11-04 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,14562.06,
8777,U001,200148860,DOLLA ,2020-05-11 07:52:54.125000000,2020,1930780814,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,54324.57,0-15
8778,U001,200434439,BAUGH SU llc,2020-03-05 10:21:06.500000000,2020,1930632142,2020-10-03 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAD1,93345.43,
8779,U001,200769623,WAL-MAR us,2020-05-23 04:16:33.250000000,2020,1930780100,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,19964.13,16-30
8780,U001,200726979,BJ'S  llc,2020-05-11 00:07:44.531250000,2020,1930852866,2020-02-05 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,107.26,
8781,U001,200759878,SA foundation,2020-04-24 02:31:03.375000000,2020,1930586729,2020-03-03 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAGD,6382.8,
8782,U001,200769623,WAL-MAR corp,2020-04-18 05:54:17.625000000,2020,1930717375,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,2472.17,0-15
8783,U001,200875006,KROGER co,2020-05-10 18:13:40.750000000,2020,1930739386,2020-03-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,39378.89,16-30
8784,U001,200418007,AM ,2020-03-24 10:00:52.812500000,2020,1930649371,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,6233.78,
8785,U001,200793568,SUPE llc,2020-04-20 03:04:06.281250000,2020,1930733164,2020-03-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,6680.36,0-15
8786,U001,200526831,PERISH corporation,2020-03-30 07:41:02.625000000,2020,1930593612,2020-02-03 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,112302.21,0-15
8787,U001,200762950,HAR co,2020-04-29 11:29:25.000000000,2020,1930720247,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,28221.46,16-30
8788,U001,200769623,WAL-MAR in,2020-05-29 20:03:01.500000000,2020,1930840973,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAH4,40983.22,0-15
8789,CA02,140106181,THE  corporation,2020-06-19 11:55:51.000000000,2020,2960631220,2020-04-27 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-28 00:00:00.000000000,CA10,5802.299999999999,31-45
8790,U001,200704858,WAKE corp,2020-04-08 05:51:23.500000000,2020,1930585463,2020-02-03 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,108636.61,16-30
8791,U001,200769623,WAL-MAR us,2020-05-09 13:54:27.000000000,2020,1930751087,2020-07-04 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,4220.19,16-30
8792,U001,200769623,WAL-MAR trust,2020-04-22 13:34:33.000000000,2020,1930671865,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,39648.44,16-30
8793,U001,200794332,COST corp,2020-06-15 21:34:11.000000000,2020,1930855082,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAAX,9086.04,16-30
8794,U001,200794332,COST foundation,2020-04-18 01:54:36.937500000,2020,1930688565,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAAX,13114.9,0-15
8795,U001,200752302,KROGER trust,2020-05-23 18:56:33.375000000,2020,1930845296,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,45264.49,0-15
8796,U001,200769623,WAL-MAR trust,2020-04-09 21:09:34.625000000,2020,1930601276,2020-05-03 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,55024.57,16-30
8797,U001,200772670,ASSOCIAT foundation,2020-03-28 12:22:22.500000000,2020,1930777974,2020-11-04 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAU5,4532.63,
8798,U001,200705742,DOT us,2020-03-29 23:19:20.125000000,2020,1930654336,2020-03-16 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAD1,134804.47,
8799,U001,200794332,COST corporation,2020-04-20 12:15:45.000000000,2020,1930604673,2020-05-03 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAAX,34037.13,31-45
8800,U001,200741174,M B  foundation,2020-04-03 12:39:05.000000000,2020,1930643353,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,23536.0,
8801,U001,200794332,COST in,2020-05-13 02:53:59.375000000,2020,1930765992,2020-09-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAAX,51407.61,16-30
8802,U001,200592182,DECA trust,2020-04-08 19:56:41.250000000,2020,1930794439,2020-04-16 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,2924.78,
8803,U001,200769623,WAL-MAR trust,2020-06-01 10:07:37.500000000,2020,1930829709,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,51095.74,16-30
8804,U001,200769623,WAL-MAR in,2020-03-22 08:01:25.953125000,2020,1930624111,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,1898.9,
8805,U001,200416837,DEC corp,2020-04-27 06:04:59.000000000,2020,1930810857,2020-04-22 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,19275.04,0-15
8806,U001,200769623,WAL-MAR foundation,2020-05-28 11:12:00.125000000,2020,1930828074,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,58657.99,16-30
8807,U001,100031704,DELHAIZE us,2020-05-21 17:23:16.500000000,2020,1930773405,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,35426.12,16-30
8808,U001,200769623,WAL-MAR llc,2020-04-18 16:00:01.500000000,2020,1930710405,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,428.2,0-15
8809,U001,200769623,WAL-MAR associates,2020-05-02 14:37:45.375000000,2020,1930714534,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,50543.38,16-30
8810,U001,200769623,WAL-MAR foundation,2020-03-22 06:05:08.187500000,2020,1930616769,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,6361.71,
